"T_IDX","STATION_NAME","T_NAME","CATE","ADDRESS","LAT","LON"
292,"교대","금수복국서초점","맛집","서울 서초구 서초중앙로24길 22-0",37.494724,127.01599
293,"교대","교대이층집본점","맛집","서울 서초구 서초대로50길 24-0",37.49209,127.01282
294,"교대","교대곱창","맛집","서울 서초구 서초중앙로 77-0",37.488678,127.01425
295,"교대","곤드레집","맛집","서울 서초구 청룡마을1길 1-0",37.445404,127.05785
296,"교대","경복궁서초점","맛집","서울 서초구 서초중앙로 195-0",37.499184,127.012024
297,"교대","3대삼계장인","맛집","서울 서초구 반포대로28길 56-3",37.491302,127.01159
298,"교대","푸주옥","맛집","서울 강동구 강동대로 209-0",37.523857,127.1298
299,"교대","푸주옥","맛집","서울 영등포구 대림로 171-0",37.496037,126.899
300,"구로","구로거리공원","관광지","서울 구로구",37.50102539,126.8903807
301,"구로","애슐리퀸즈NC신구로점","맛집","서울 구로구 구로중앙로 152-0",37.50116,126.882774
302,"구로","이키즈랜드/신구로점","관광지","서울 구로구 구로중앙로 152-0",37.50115742,126.8828273
303,"구로","구로어린이교통공원","관광지","서울 구로구",37.50852442,126.8746042
304,"구로","헬로방방/신도림점","관광지","서울 구로구 경인로59길 8-0",37.50644138,126.8833535
305,"구로","삼성패션아울렛/NC신구로점","관광지","서울 구로구 구로중앙로 152-0",37.50116421,126.882798
306,"구로","화원상상어린이공원","관광지","서울 구로구 벚꽃로 490-0",37.49774793,126.8802705
307,"구로","평화의 소녀상","관광지","서울 구로구",37.50316397,126.8804649
308,"구로","구로안양천물놀이장","관광지","서울 양천구",37.50596916,126.8732988
309,"구로","예술나무씨어터","관광지","서울 구로구 구로중앙로 134-0",37.49988659,126.8841035
310,"구로","리치몰","관광지","서울 구로구 구로중앙로 134-0",37.49999769,126.8841035
311,"구로","CGV/구로","관광지","서울 구로구 구로중앙로 152-0",37.50113644,126.8827702
312,"구로","조선갈비실록구로점","맛집","서울 구로구 경인로 572-0",37.503307,126.88108
313,"구로","한우가","맛집","서울 구로구 공원로 67-0",37.502354,126.888466
314,"구로","NC백화점/신구로점","관광지","서울 구로구 구로중앙로 152-0",37.50116421,126.8828258
315,"구로","서울특별시교육청과학전시관/남부분관","관광지","서울 구로구 구로중앙로27나길 21-0",37.49655365,126.8857145
316,"구로디지털단지","물찬조개","맛집","서울 관악구 조원로 43-0",37.483788,126.90737
317,"구로디지털단지","구룡공원","관광지","서울 금천구 독산로107길 13-0",37.4779448,126.9028242
318,"구로디지털단지","G밸리산업박물관","관광지","서울 구로구 디지털로26길 38-0",37.47997295,126.8952847
319,"구로디지털단지","지밸리몰","관광지","서울 구로구 디지털로 300-0",37.4848884,126.8965192
320,"구로디지털단지","이마트/구로점","관광지","서울 구로구 디지털로32길 43-0",37.48444402,126.8979357
321,"구로디지털단지","롯데시네마/신대방","관광지","서울 동작구 시흥대로 606-0",37.4863177,126.9052019
322,"구로디지털단지","스타인라인스쿨","관광지","서울 금천구 남부순환로 1424-0",37.48050827,126.9089483
323,"구로디지털단지","상무초밥구로디지털점","맛집","서울 관악구 시흥대로 568-0",37.483376,126.902374
324,"구로디지털단지","엔제리너스구로디지털역점","맛집","서울 관악구 시흥대로 572-0",37.48389,126.90282
325,"구로디지털단지","은행골본점","맛집","서울 관악구 조원로 10-1",37.483295,126.90345
326,"구로디지털단지","조마루감자탕구로1호점","맛집","서울 관악구 조원로 8-0",37.48336,126.90302
327,"구로디지털단지","한우정육마당구로점","맛집","서울 관악구 시흥대로164길 3-0",37.48251,126.901764
328,"구로디지털단지","갓파스시구로점","맛집","서울 구로구 디지털로 288-0",37.48357,126.8955
329,"구로디지털단지","깔깔거리","맛집","서울 구로구",37.495434,126.887505
330,"구로디지털단지","메이비","맛집","서울 구로구 디지털로32나길 51-0",37.4849,126.90038
331,"구로디지털단지","생어거스틴지밸리몰점","맛집","서울 구로구 디지털로 300-0",37.48493,126.89654
332,"구로디지털단지","스시메이진구로점","맛집","서울 구로구 디지털로 300-0",37.48493,126.89654
333,"구로디지털단지","신림춘천집구로디지털직영점","맛집","서울 구로구 디지털로32나길 17-23",37.48406,126.89985
334,"구로디지털단지","어다리횟집구로점","맛집","서울 구로구 시흥대로 551-0",37.48254,126.900246
335,"구로디지털단지","최우영스시","맛집","서울 구로구 디지털로 288-0",37.48357,126.8955
336,"구로디지털단지","폴바셋구로지밸리몰점","맛집","서울 구로구 디지털로 300-0",37.48493,126.89654
337,"구로디지털단지","어물전금천독산점","맛집","서울 금천구 시흥대로152길 11-43",37.478546,126.90057
338,"구로디지털단지","복만루","맛집","서울 영등포구 디지털로 346-0",37.488613,126.899254
339,"구로디지털단지","대림어린이공원","관광지","서울 영등포구 대림로 106-0",37.49135992,126.903324
340,"구산","역촌중앙시장","관광지","서울 은평구 연서로17길 18-6",37.61331811,126.9161828
341,"구산","길마공원","관광지","서울 은평구",37.61473461,126.9158495
342,"구산","만포면옥본점","맛집","서울 은평구 연서로 171-0",37.614143,126.91746
343,"구산","서오릉피자구산역점","맛집","서울 은평구 서오릉로 124-0",37.610497,126.919014
344,"구산","구산동마을공원","관광지","서울 은평구",37.61459569,126.9084057
345,"구산","가이오국수본점","맛집","서울 은평구 연서로 132-0",37.61054,126.91728
346,"구산","폴스타베이커스","맛집","서울 은평구 서오릉로 256-0",37.617188,126.90701
347,"구산","홍제동우동국수","맛집","서울 은평구 서오릉로 242-0",37.616344,126.907814
348,"구산","채선당구산점","맛집","서울 은평구 연서로 106-0",37.60836,126.91587
349,"구의","마루샤브아차산역점","맛집","서울 광진구 천호대로 633-0",37.554195,127.08803
350,"구의","마루샤브구의점","맛집","서울 광진구 아차산로 355-0",37.53737,127.082565
351,"구의","팀스쿡","맛집","서울 광진구 광나루로50길 10-0",37.542477,127.09361
352,"구의","줄줄이김밥","맛집","서울 광진구 구의로12길 4-0",37.542957,127.09039
353,"구의","신선설농탕자양점","맛집","서울 광진구 자양로 139-0",37.540318,127.08291
354,"구의","송쉐프구의점","맛집","서울 광진구 아차산로 355-0",37.53737,127.082565
355,"구의","삼백집건대점","맛집","서울 광진구 아차산로 350-0",37.536663,127.08158
356,"구의","모두랑분식","맛집","서울 광진구 자양로28길 24-0",37.54207,127.08552
357,"구의","정말공원","관광지","서울 광진구",37.53324504,127.07828
358,"구의","TTM스퀘어","관광지","서울 광진구 아차산로 355-0",37.5373557,127.0826129
359,"구의","자양골목시장","관광지","서울 광진구 자양로15길 96-0",37.53477264,127.0783633
578,"내방","스시타노","맛집","서울 서초구 서래로5길 30-0",37.497986,126.99649
579,"노량진","63아트홀","관광지","서울 영등포구 63로 50-0",37.51982907,126.9401538
580,"노량진","노량진수산시장","관광지","서울 동작구 노들로 674-0",37.51474631,126.9378485
581,"노량진","동작구노량진야구장","관광지","서울 동작구 노들로 688-0",37.51526163,126.943113
582,"노량진","동작구노량진축구장","관광지","서울 동작구 노들로 688-0",37.51537629,126.9417823
583,"노량진","CTS아트홀","관광지","서울 동작구 노량진로 100-0",37.51299651,126.9370152
584,"노량진","전라상회","관광지","서울 동작구 노들로 674-0",37.51460743,126.9368208
585,"노량진","여의도한강공원/민속놀이마당","관광지","서울 영등포구",37.52044013,126.9424591
586,"노량진","노량진수산시장구시장","관광지","서울 동작구 노들로 688-0",37.51524628,126.9415703
587,"노량진","아쿠아플라넷63","관광지","서울 영등포구 63로 50-0",37.51949577,126.9397649
588,"노량진","노량진컵밥거리","맛집","서울 동작구",37.51248,126.939316
589,"노량진","순천집","맛집","서울 동작구 노량진로 80-0",37.512886,126.934586
590,"노량진","형제상회","맛집","서울 동작구 노들로 688-0",37.51501,126.94453
591,"노량진","63스퀘어","관광지","서울 영등포구 63로 50-0",37.51974575,126.9397094
592,"노량진","청원민물고기직판장","관광지","서울 동작구 노량진로 86-0",37.51305205,126.9352932
593,"노원","신선설농탕노원역점","맛집","서울 노원구 노해로 511-0",37.655457,127.06473
594,"노원","스시웨이노원점","맛집","서울 노원구 동일로 1374-0",37.65131,127.06176
595,"노원","쉐이크쉑노원점","맛집","서울 노원구 동일로 1414-0",37.655277,127.06139
596,"노원","소담촌노원역점","맛집","서울 노원구 상계로 90-0",37.656277,127.064575
597,"노원","보타닉커피","맛집","서울 노원구 상계로3길 38-8",37.657974,127.06304
598,"노원","아웃백스테이크하우스노원점","맛집","서울 노원구 동일로 1419-0",37.655308,127.059845
599,"노원","이춘복참치노원직영점","맛집","서울 노원구 노해로85길 10-7",37.65617,127.06552
600,"노원","전민규의황제누룽지탕노원직영점","맛집","서울 노원구 노해로77길 14-8",37.654728,127.05964
601,"노원","풍미연노원본점","맛집","서울 노원구 노해로85길 7-0",37.655666,127.06481
602,"노원","풍년상회쪽갈비","맛집","서울 강동구 천호옛14길 23-6",37.536366,127.12692
603,"노원","감동식당","맛집","서울 노원구 한글비석로47길 58-0",37.661617,127.06659
604,"노원","로니로티노원점","맛집","서울 노원구 상계로 63-7",37.65651,127.06189
605,"노원","롯데백화점/노원점","관광지","서울 노원구 동일로 1414-0",37.6550364,127.0611137
606,"노원","롯데시네마/노원","관광지","서울 노원구 동일로 1414-0",37.65498085,127.0611693
607,"노원","와우쇼핑몰","관광지","서울 노원구 노해로 507-0",37.65539749,127.0638912
608,"노원","노원문화의거리","관광지","서울 노원구",37.65563418,127.0637485
609,"노원","노원어린이극장","관광지","서울 노원구 노해로 502-0",37.65459202,127.063669
610,"노원","마실노원점","맛집","서울 노원구 노원로 412-0",37.653404,127.06811
611,"노원","금호프라자","관광지","서울 노원구 상계로5길 32-0",37.65706395,127.0627247
612,"노원","더숲","관광지","서울 노원구 노해로 480-0",37.65414762,127.0614193
613,"녹번","심택사","관광지","서울 은평구 은평로20나길 5-23",37.59729229,126.9333203
614,"녹번","북한산둘레길/7구간","관광지","서울 서대문구",37.60701347,126.9471245
615,"녹번","동굴과화로구이","맛집","서울 은평구 은평로 185-0",37.602173,126.92826
616,"녹번","우주미","맛집","서울 은평구 은평로 185-0",37.602173,126.92826
617,"녹번","37.5녹번점","맛집","서울 은평구 통일로 636-0",37.603516,126.93531
618,"녹사평","보니스피자펍","맛집","서울 용산구 신흥로3길 2-0",37.54119,126.98694
619,"녹사평","이태원시장","관광지","서울 용산구 이태원로14길 6-0",37.53382776,126.990038
620,"녹사평","용산아트홀","관광지","서울 용산구 녹사평대로 150-0",37.53252236,126.9901769
621,"녹사평","마오이태원점","맛집","서울 용산구 회나무로 57-0",37.540337,126.99292
622,"녹사평","보마켓경리단점","맛집","서울 용산구 녹사평대로 286-0",37.54313,126.98952
623,"녹사평","비스테까","맛집","서울 용산구 회나무로 49-0",37.540077,126.992096
624,"녹사평","더베이커스테이블본점","맛집","서울 용산구 녹사평대로 244-1",37.539448,126.987465
625,"녹사평","명동교자이태원점","맛집","서울 용산구 녹사평대로 136-0",37.530872,126.99096
626,"녹사평","경리단길","맛집","서울 용산구",37.53243,126.99058
627,"녹사평","신흥시장","관광지","서울 용산구 신흥로 95-9",37.54527085,126.9850661
628,"논현","언구비공원","관광지","서울 서초구 강남대로89길 0-0",37.50894193,127.0202022
629,"논현","무한쌈밥집","맛집","서울 서초구 강남대로93길 23-10",37.5124,127.01885
630,"논현","진동둔횟집","맛집","서울 서초구 강남대로91길 18-0",37.51227,127.01964
631,"답십리","성천막국수","맛집","서울 동대문구 답십리로48나길 2-0",37.569893,127.05781
632,"답십리","안흥갈비","맛집","서울 동대문구 장한로 153-0",37.574158,127.07157
633,"답십리","장안순대국밥","맛집","서울 동대문구 고미술로 81-0",37.5656,127.055725
634,"답십리","장원닭한마리","맛집","서울 동대문구 전농로 30-1",37.567474,127.05713
